11	4	42.1	6.5	0.003	48.1	6.0	0.013
11	6	9.7	1.2	0.042	10.9	1.2	0.023
11	5	0.9	0.7	0.001	1.5	0.7	0.001
11	7	284.9	6.4	0.084	299.4	14.5	0.002
11	8	100.5	6.6	0.003	115.6	15.1	0.000
11	14	200.3	7.5	0.008	212.8	12.5	0.001
11	15	165.6	4.4	0.011	185.4	19.8	0.000
11	17	159.1	-1.6	0.173	146.3	-12.8	0.000
11	9	113.3	-6.6	0.032	97.1	-16.2	0.001
11	16	10.7	-2.7	0.379	5.5	-48.4	0.003
11	11	8.2	0.3	0.558	4.4	-46.1	0.001
11	13	2.5	0.0	0.964	2.2	-0.3	0.15
11	12	2.5	0.5	0.218	0.7	-70.8	0.120
11	23	55.1	2.2	0.539	59.1	7.3	0.480
11	24	155.1	8.2	0.013	155.6	0.3	0.805
11	25	208.2	-6.3	0.062	204.7	-1.7	0.806
11	26	10.2	0.6	0.128	10.7	4.7	0.393
11	27	19.4	0.7	0.592	21.1	8.4	0.294
11	28	44.2	2.4	0.098	44.5	0.6	0.912
11	29	7.9	0.4	0.500	8.1	2.6	0.802
11	30	2.6	0.3	0.304	3.5	31.9	0.055
11	31	0.7	0.0	0.803	0.8	14.1	0.752
11	33	1.5	0.1	0.796	2.4	57.4	0.013
11	37	31.3	0.2	0.901	29.1	-6.9	0.058
11	38	9.8	5.5	0.001	8.7	-11.2	0.141
11	45	2.0	-0.1	0.004			
10	4	68.1	7.4	0.020	79.5	11.4	0.007
10	6	19.6	3.5	0.005	22.0	2.4	0.107
10	5	4.1	3.0	0.006	5.6	1.5	0.078
10	7	271.6	8.1	0.027	290.7	19.1	0.000
10	8	119.1	3.0	0.150	138.1	19.0	0.000
10	14	200.0	7.0	0.008	215.7	15.7	0.000
10	15	168.7	4.3	0.047	180.8	12.1	0.000
10	17	163.0	-0.4	0.527	150.0	-13.0	0.000
10	9	123.9	-7.7	0.015	102.3	-21.6	0.000
10	16	18.6	-6.8	0.069	11.7	-37.0	0.014
10	11	13.9	0.1	0.625	9.6	-31.5	0.008
10	13	5.1	-0.2	0.894	2.9	-2.2	0.004
10	12	6.2	0.3	0.461	1.9	-68.5	0.011
10	23	64.6	2.7	0.559	61.6	-4.5	0.543
10	24	138.8	12.5	0.000	138.8	0.0	0.999
10	25	223.7	-9.9	0.003	223.7	0.0	0.999
10	26	9.2	1.4	0.000	9.3	0.5	0.923
10	27	26.4	-2.0	0.091	27.0	2.2	0.797
10	28	42.9	3.6	0.004	44.0	2.7	0.619
10	29	6.9	0.2	0.706	7.3	5.9	0.511
10	30	2.7	0.2	0.471	3.1	12.3	0.544
10	31	0.9	0.2	0.222	0.7	-20.8	0.466
10	33	12.6	4.9	0.023	18.4	46.2	0.007
10	37	29.8	-9.2	0.003	28.3	-4.9	0.095
10	38	2.4	-1.8	0.000	2.1	-11.7	0.088
10	45	2.2	-0.1	0.015			
24	4	88.3	7.3	0.002	100.9	12.6	0.003
24	6	38.8	2.0	0.100	46.0	7.3	0.012
24	5	15.5	7.1	0.000	22.5	7.0	0.000
24	7	304.2	7.1	0.034	314.3	10.1	0.000
24	8	139.5	3.2	0.063	154.3	14.8	0.000
24	14	208.8	8.7	0.006	227.7	18.9	0.000
24	15	184.8	5.5	0.007	200.3	15.5	0.000
24	17	146.9	-2.7	0.057	129.2	-17.7	0.000
24	9	123.9	-6.6	0.048	108.0	-15.9	0.000
24	16	5.5	-3.1	0.243	2.1	-62.1	0.008
24	11	8.8	0.5	0.943	4.1	-53.3	0.002
24	13	0.9	-0.1	0.760	0.8	-0.1	0.069
24	12	1.4	0.1	0.680	0.1	-93.4	0.097
24	23	70.6	4.1	0.402	80.1	13.4	0.373
24	24	111.6	13.1	0.000	110.0	-1.4	0.525
24	25	249.3	-9.9	0.004	255.6	2.6	0.527
24	26	7.1	0.9	0.006	7.5	5.2	0.464
24	27	37.2	0.5	0.823	34.3	-7.6	0.292
24	28	33.9	3.5	0.029	37.9	11.6	0.080
24	29	5.6	0.8	0.062	6.0	7.0	0.469
24	30	2.9	0.4	0.127	2.9	2.4	0.867
24	31	1.2	0.3	0.081	1.2	5.0	0.920
24	33	12.3	3.1	0.045	15.4	25.3	0.003
24	37	94.2	12.6	0.010	92.7	-1.6	0.549
24	38	32.0	5.5	0.037	31.8	-0.7	0.894
24	45	2.1	-0.1	0.040			
8	4	45.9	8.2	0.000	52.7	6.8	0.015
8	6	11.6	1.6	0.090	13.0	1.5	0.014
8	5	0.5	0.5	0.003	1.3	0.8	0.003
8	7	279.0	10.2	0.027	294.6	15.6	0.001
8	8	102.8	7.6	0.000	116.2	13.4	0.000
8	14	196.6	10.8	0.006	208.8	12.2	0.001
8	15	162.7	7.4	0.005	176.4	13.7	0.000
8	17	160.0	-1.4	0.165	148.3	-11.7	0.000
8	9	118.3	-6.6	0.031	101.6	-16.8	0.001
8	16	11.3	-2.8	0.414	6.0	-46.7	0.004
8	11	8.7	0.3	0.641	4.7	-45.9	0.001
8	13	3.1	-0.1	0.932	2.7	-0.4	0.1
8	12	3.2	0.5	0.209	0.7	-76.9	0.090
8	23	66.0	-2.5	0.565	72.8	10.2	0.301
8	24	158.1	12.4	0.000	158.4	0.2	0.892
8	25	202.5	-8.3	0.020	200.7	-0.9	0.893
8	26	10.6	1.2	0.003	10.8	2.7	0.709
8	27	19.3	-0.4	0.710	19.4	0.7	0.944
8	28	43.7	1.9	0.121	43.7	0.0	0.993
8	29	8.5	0.5	0.340	9.1	7.0	0.469
8	30	3.5	0.2	0.615	5.2	47.6	0.031
8	31	1.2	0.0	0.858	1.0	-15.2	0.713
8	33	1.7	0.4	0.372	2.6	51.2	0.015
8	37	52.5	-15.5	0.000	49.2	-6.4	0.052
8	38	7.2	-4.9	0.000	6.9	-4.8	0.527
8	45	2.2	-0.1	0.004			
12	4	61.9	10.4	0.001	72.6	10.7	0.004
12	6	16.8	2.8	0.019	19.1	2.3	0.010
12	5	2.2	1.8	0.006	3.8	1.5	0.012
12	7	281.2	11.0	0.020	296.9	15.7	0.001
12	8	116.5	6.2	0.004	135.2	18.7	0.000
12	14	198.7	11.5	0.005	214.4	15.7	0.000
12	15	167.6	7.2	0.011	180.6	13.0	0.000
12	17	159.5	-0.8	0.415	146.8	-12.7	0.000
12	9	115.9	-6.8	0.035	96.1	-19.8	0.000
12	16	13.0	-3.9	0.277	5.8	-55.2	0.002
12	11	10.5	0.4	0.506	6.0	-42.8	0.004
12	13	3.5	-0.7	0.552	3.0	-0.5	0.045
12	12	4.2	0.2	0.662	0.9	-79.4	0.043
12	23	61.2	-3.7	0.343	55.2	-9.8	0.227
12	24	137.8	12.1	0.000	137.2	-0.4	0.803
12	25	222.6	-10.0	0.005	220.6	-0.9	0.893
12	26	8.7	1.2	0.001	10.0	14.3	0.052
12	27	24.8	-0.6	0.627	26.7	7.4	0.387
12	28	42.0	2.7	0.034	42.2	0.5	0.930
12	29	7.7	0.3	0.437	8.0	4.1	0.632
12	30	3.4	0.2	0.469	3.8	9.3	0.595
12	31	1.2	0.0	0.773	1.3	7.7	0.826
12	33	4.0	2.2	0.010	6.2	56.5	0.004
12	37	31.2	-11.2	0.000	30.3	-3.0	0.357
12	38	3.2	-1.6	0.002	3.1	-1.8	0.843
12	45	2.0	-0.1	0.001			
20	4	44.0	9.0	0.000	51.3	7.3	0.013
20	6	10.3	1.8	0.009	12.0	1.7	0.010
20	5	1.3	1.1	0.006	2.0	0.7	0.011
20	7	275.3	10.9	0.014	288.2	12.9	0.002
20	8	91.4	10.5	0.000	107.5	16.1	0.000
20	14	193.1	10.4	0.007	205.6	12.5	0.000
20	15	155.6	8.3	0.001	171.3	15.7	0.000
20	17	159.6	-1.4	0.201	146.9	-12.7	0.000
20	9	130.5	-8.9	0.003	115.1	-15.4	0.001
20	16	13.3	-5.0	0.098	8.0	-39.7	0.002
20	11	10.8	0.0	0.366	6.2	-42.3	0.000
20	13	4.4	-0.5	0.547	3.5	-0.9	0.006
20	12	6.3	0.3	0.412	1.7	-72.3	0.007
20	23	62.7	4.1	0.365	64.4	2.7	0.770
20	24	151.0	11.8	0.003	150.5	-0.3	0.836
20	25	208.8	-7.0	0.062	211.6	1.3	0.836
20	26	10.1	0.8	0.140	10.8	6.7	0.312
20	27	18.3	0.7	0.522	16.9	-8.0	0.344
20	28	50.6	3.8	0.039	49.4	-2.3	0.646
20	29	10.5	0.8	0.243	10.3	-2.0	0.818
20	30	3.4	0.2	0.469	3.4	-1.0	0.947
20	31	0.9	0.3	0.083	0.9	3.6	0.912
20	33	2.1	0.6	0.256	3.0	45.1	0.013
20	37	20.9	-14.7	0.000	20.2	-3.6	0.258
20	38	2.5	-2.4	0.000	2.5	-0.2	0.976
20	45	1.9	-0.1	0.002			
1	4	53.9	8.0	0.008	60.2	6.3	0.011
1	6	15.2	3.5	0.006	16.9	1.7	0.030
1	5	1.3	1.2	0.041	1.8	0.5	0.166
1	7	271.1	6.3	0.085	288	17	0.001
1	8	106.7	4.0	0.058	123.7	17	0.000
1	14	197.8	7.2	0.003	212	14	0.000
1	15	161.2	2.5	0.163	174	12.4	0.000
1	17	165.7	-0.4	0.565	153	-13	0.000
1	9	126.7	-5.7	0.058	106	-20	0.000
1	16	17.2	-5.0	0.200	9.2	-46.7	0.003
1	11	12.9	0.6	0.614	8.1	-38	0.005
1	13	5.5	-1.3	0.377	3.7	-1.8	0.004
1	12	6.2	-0.2	0.731	1.9	-70.1	0.015
1	23	61.4	-1.0	0.803	70	13.9	0.153
1	24	160.3	11.62	0.002	161	0.6	0.655
1	25	201.3	-8.3	0.043	196	-2.7	0.656
1	26	10.4	1.2	0.009	10.3	-0.5	0.870
1	27	21.4	1.0	0.440	23.4	9.6	0.329
1	28	46.3	0.6	0.701	46.8	1.2	0.801
1	29	7.7	0.02	0.967	8.3	8.1	0.388
1	30	2.8	0.2	0.421	2.4	-13.5	0.322
1	31	1.0	0.1	0.770	1.4	44.7	0.292
1	33	2.2	1.8	0.020	3.4	54.6	0.011
1	37	14.3	-6.4	0.000	13.5	-5.3	0.111
1	38	2.5	-1.1	0.060	2.3	-8.56	0.340
1	45	2.0	-0.11	0.006			
