3	9	24	54	88.9	-7.0	0.023	79.4	-10.8	0.081
3	9	24	55	90.5	-1.1	0.485	90.8	0.4	0.855
3	9	24	56	9.6	-0.9	0.011	8.6	-10.7	0.094
3	4	20	51	-2.5	0.3	0.592	-1.3	1.3	0.009
3	4	20	52	99.8	4.7	0.319	110.6	10.8	0.071
3	4	20	54	92.6	-1.7	0.488	88.8	-4.1	0.626
3	4	20	55	99.3	-0.1	0.454	96.6	-2.8	0.073
3	4	20	56	8.3	0.1	0.524	7.8	-5.6	0.516
3	4	21	51	5.1	0.5	0.191	-1.4	1.2	0.010
3	4	21	52	72.2	10.8	0.072	76.6	6.0	0.485
3	4	21	54	92.7	-0.8	0.657	49.2	-47.0	0.073
3	4	21	55	96.0	-0.6	0.676	95.5	-0.5	0.923
3	4	21	56	26.7	-0.4	0.540	13.4	-0.4	0.540
3	4	22	51	14.4	0.0	0.975	15.0	0.6	0.070
3	4	22	52	62.2	0.6	0.901	59.1	-5.0	0.636
3	4	22	54	92.3	-1.0	0.440	90.5	-2.0	0.849
3	4	22	55	88.6	1.6	0.357	87.3	-1.5	0.485
3	4	22	56	22.0	0.2	0.758	21.1	-4.4	0.677
3	4	23	51	17.1	0.6	0.028	18.1	1.0	0.001
3	4	23	52	81.6	-6.9	0.363	88.0	7.8	0.332
3	4	23	54	97.3	0.8	0.275	173.6	78.4	0.001
3	4	23	55	97.7	0.1	0.938	97.1	-0.6	0.215
3	4	23	56	20.9	0.2	0.401	37.3	78.4	0.001
3	4	24	51	19.0	1.0	0.001	19.4	0.4	0.188
3	4	24	52	104.5	12.9	0.293	126.2	20.7	0.077
3	4	24	54	96.5	-1.2	0.186	111.0	15.1	0.099
3	4	24	55	81.4	-3.1	0.282	76.9	-5.5	0.067
3	4	24	56	9.4	-0.5	0.139	10.2	8.5	0.364
3	2	20	51	-4.7	0.4	0.439	-3.1	1.6	0.005
3	2	20	52	114.1	-0.2	0.977	129.0	13.1	0.035
3	2	20	54	84.6	-2.7	0.429	99.1	17.2	0.172
3	2	20	55	98.6	0.1	0.844	95.3	-3.3	0.041
3	2	20	56	7.5	0.3	0.394	8.5	13.8	0.270
3	2	21	51	4.2	1.1	0.025	-1.4	1.2	0.010
3	2	21	52	77.4	-2.0	0.753	81.7	5.6	0.537
3	2	21	54	93.2	0.1	0.939	63.3	-32.1	0.096
3	2	21	55	96.6	-0.6	0.534	91.6	-5.2	0.151
3	2	21	56	27.0	-0.1	0.862	17.9	-0.1	0.862
3	2	22	51	14.6	0.0	0.935	15.2	0.6	0.122
3	2	22	52	51.4	2.0	0.679	54.5	6.0	0.596
3	2	22	54	90.2	-1.4	0.429	87.6	-2.9	0.780
3	2	22	55	83.9	1.0	0.640	84.9	1.3	0.589
3	2	22	56	20.5	0.2	0.845	21.1	3.1	0.790
3	2	23	51	18.0	0.4	0.268	19.0	1.1	0.001
3	2	23	52	68.8	-13.4	0.038	67.4	-2.0	0.781
3	2	23	54	95.1	-0.5	0.680	135.9	43.0	0.008
3	2	23	55	96.8	-1.6	0.046	97.0	0.2	0.712
3	2	23	56	20.3	-0.4	0.222	29.1	43.6	0.007
3	2	24	51	19.8	1.1	0.003	20.4	0.6	0.073
3	2	24	52	79.7	2.4	0.776	77.8	-2.3	0.807
3	2	24	54	94.1	-4.5	0.062	101.4	7.8	0.224
3	2	24	55	87.2	-0.6	0.753	87.8	0.7	0.767
3	2	24	56	9.8	-0.6	0.072	10.7	8.5	0.238
3	11	20	51	-2.6	0.3	0.497	-1.4	1.2	0.010
3	11	20	52	103.8	-2.2	0.634	114.1	9.9	0.106
3	11	20	54	92.7	-1.9	0.388	87.6	-5.5	0.470
3	11	20	55	99.4	0.2	0.349	96.7	-2.7	0.143
3	11	20	56	8.3	0.2	0.352	7.7	-7.3	0.355
3	11	21	51	5.0	0.6	0.093	-1.4	1.2	0.010
3	11	21	52	80.0	9.5	0.151	79.8	-0.2	0.977
3	11	21	54	93.3	-1.1	0.452	47.6	-49.0	0.071
3	11	21	55	93.1	-2.0	0.319	99.1	6.5	0.256
3	11	21	56	26.1	-0.9	0.231	13.4	-0.9	0.231
3	11	22	51	14.2	0.2	0.553	14.9	0.7	0.030
3	11	22	52	70.2	-3.9	0.507	68.9	-1.9	0.860
3	11	22	54	93.5	-1.0	0.421	83.3	-10.8	0.271
3	11	22	55	90.6	-0.7	0.723	89.9	-0.8	0.695
3	11	22	56	22.9	-0.5	0.470	24.3	6.4	0.568
3	11	23	51	16.9	0.6	0.018	17.9	1.0	0.001
3	11	23	52	85.6	-5.4	0.481	90.0	5.2	0.476
3	11	23	54	97.4	1.3	0.041	185.0	89.9	0.001
3	11	23	55	97.9	-0.8	0.107	97.2	-0.7	0.167
3	11	23	56	21.0	0.1	0.565	39.7	89.4	0.001
3	11	24	51	18.8	1.0	0.000	19.3	0.5	0.099
3	11	24	52	92.5	3.6	0.699	102.3	10.6	0.338
3	11	24	54	97.1	-0.1	0.859	116.5	19.9	0.053
3	11	24	55	84.3	-0.9	0.660	81.5	-3.2	0.325
3	11	24	56	9.8	-0.1	0.622	11.3	15.3	0.162
3	10	20	51	-4.3	0.3	0.530	-2.6	1.7	0.003
3	10	20	52	121.4	-0.8	0.914	141.9	16.8	0.017
3	10	20	54	86.9	-2.1	0.489	97.7	12.5	0.275
3	10	20	55	98.2	-0.4	0.490	94.3	-4.0	0.019
3	10	20	56	7.7	0.2	0.545	8.4	9.5	0.413
3	10	21	51	4.9	0.7	0.132	-1.4	1.2	0.010
3	10	21	52	74.7	5.0	0.436	76.8	2.8	0.762
3	10	21	54	91.5	-0.4	0.824	43.1	-52.9	0.022
3	10	21	55	97.0	-1.1	0.110	98.1	1.1	0.668
3	10	21	56	26.6	-0.4	0.534	13.2	-0.4	0.534
3	10	22	51	15.4	0.1	0.898	16.1	0.7	0.047
3	10	22	52	51.2	2.8	0.577	43.0	-15.9	0.134
3	10	22	54	85.0	-1.0	0.706	91.1	7.2	0.515
3	10	22	55	83.5	1.7	0.434	80.4	-3.7	0.211
3	10	22	56	19.3	0.2	0.849	17.2	-11.3	0.337
3	10	23	51	19.0	0.4	0.306	20.1	1.0	0.003
3	10	23	52	68.4	-1.3	0.844	71.3	4.1	0.684
3	10	23	54	91.9	-2.2	0.346	96.6	5.1	0.602
3	10	23	55	96.6	-0.3	0.762	95.5	-1.2	0.153
3	10	23	56	19.6	-0.5	0.361	20.4	4.3	0.654
3	10	24	51	21.0	1.0	0.009	21.9	0.9	0.026
3	10	24	52	62.5	1.2	0.850	68.3	9.4	0.558
3	10	24	54	88.1	-7.5	0.023	75.5	-14.3	0.051
3	10	24	55	91.1	-0.3	0.837	89.7	-1.5	0.534
3	10	24	56	9.6	-0.9	0.024	8.1	-15.9	0.031
3	24	20	51	-0.8	0.3	0.464	0.6	1.4	0.001
3	24	20	52	95.2	8.3	0.294	111.0	16.6	0.049
3	24	20	54	95.0	-0.2	0.878	48.1	-49.3	0.001
3	24	20	55	98.1	-1.2	0.047	96.2	-2.0	0.020
3	24	20	56	8.4	-0.1	0.399	4.2	-50.3	0.001
3	24	21	51	6.5	0.8	0.043	-1.4	1.2	0.010
3	24	21	52	62.0	0.6	0.927	67.9	9.5	0.274
3	24	21	54	83.7	-4.3	0.087	16.7	-80.1	0.020
3	24	21	55	97.6	-0.5	0.248	97.1	-0.5	0.499
3	24	21	56	24.5	-1.4	0.072	4.8	-1.4	0.072
3	24	22	51	16.1	0.3	0.301	16.9	0.8	0.005
3	24	22	52	37.1	1.8	0.702	36.3	-2.3	0.840
3	24	22	54	80.6	-3.0	0.242	72.3	-10.2	0.167
3	24	22	55	74.5	-0.2	0.951	73.4	-1.4	0.732
3	24	22	56	16.5	-0.5	0.646	11.3	-31.5	0.006
3	24	23	51	20.6	0.7	0.027	21.6	1.0	0.000
3	24	23	52	46.9	3.2	0.400	54.4	15.9	0.330
3	24	23	54	85.3	-6.1	0.024	63.7	-25.4	0.003
3	24	23	55	94.2	1.7	0.189	94.9	0.7	0.795
3	24	23	56	17.7	-1.0	0.120	13.6	-23.0	0.016
3	24	24	51	23.2	0.9	0.007	24.1	0.8	0.016
3	24	24	52	43.4	-0.2	0.975	48.1	10.9	0.622
3	24	24	54	68.8	-9.9	0.009	43.7	-36.4	0.009
3	24	24	55	94.6	0.0	0.975	94.2	-0.4	0.673
3	24	24	56	7.8	-1.1	0.006	4.9	-36.4	0.008
3	8	20	51	-3.0	0.3	0.497	-1.7	1.2	0.007
3	8	20	52	104.9	-2.4	0.613	112.4	7.2	0.254
3	8	20	54	92.1	-1.9	0.435	88.0	-4.4	0.564
3	8	20	55	99.3	0.0	0.974	97.8	-1.5	0.281
3	8	20	56	8.2	0.2	0.436	7.8	-5.4	0.490
3	8	21	51	5.0	0.6	0.096	-1.4	1.2	0.010
3	8	21	52	77.7	6.9	0.237	80.8	3.9	0.649
3	8	21	54	93.2	-1.1	0.467	42.0	-54.9	0.047
3	8	21	55	94.7	-0.6	0.716	92.3	-2.6	0.613
3	8	21	56	26.5	-0.5	0.436	12.0	-0.5	0.436
3	8	22	51	14.5	0.2	0.641	15.2	0.7	0.034
3	8	22	52	61.9	-5.6	0.409	57.7	-6.8	0.488
3	8	22	54	91.8	-1.5	0.366	80.2	-12.5	0.251
3	8	22	55	86.6	0.0	0.999	85.4	-1.4	0.502
3	8	22	56	21.6	-0.4	0.685	21.4	-0.9	0.937
3	8	23	51	17.2	0.6	0.028	18.3	1.0	0.001
3	8	23	52	93.3	-7.3	0.438	104.2	11.7	0.147
3	8	23	54	97.7	0.6	0.310	159.8	63.6	0.002
3	8	23	55	97.3	-0.4	0.548	96.6	-0.7	0.124
3	8	23	56	20.9	0.0	0.856	34.1	63.1	0.002
3	8	24	51	19.1	1.1	0.000	19.7	0.6	0.074
3	8	24	52	103.0	3.5	0.756	104.7	1.7	0.884
3	8	24	54	96.5	-1.4	0.079	110.1	14.1	0.086
3	8	24	55	81.9	-0.9	0.734	81.6	-0.3	0.922
3	8	24	56	9.5	-0.2	0.397	10.7	13.4	0.133
3	12	20	51	-3.1	0.4	0.412	-1.7	1.4	0.003
3	12	20	52	104.7	0.7	0.932	118.4	13.0	0.060
3	12	20	54	91.9	-2.2	0.403	85.3	-7.2	0.393
3	12	20	55	98.4	-1.2	0.034	95.6	-2.8	0.070
3	12	20	56	8.1	0.1	0.701	7.4	-9.6	0.261
3	12	21	51	5.3	0.7	0.088	-1.4	1.2	0.010
3	12	21	52	72.8	-0.4	0.948	73.5	1.0	0.911
3	12	21	54	91.0	-1.4	0.472	27.4	-69.9	0.007
3	12	21	55	97.2	-0.3	0.610	95.9	-1.3	0.666
3	12	21	56	26.5	-0.5	0.428	8.2	-0.5	0.428
3	12	22	51	15.6	0.1	0.653	16.4	0.8	0.015
3	12	22	52	49.1	1.9	0.633	47.9	-2.4	0.826
3	12	22	54	85.3	-1.8	0.455	70.2	-17.7	0.144
3	12	22	55	83.1	1.9	0.427	83.5	0.6	0.841
3	12	22	56	19.3	0.2	0.879	17.6	-8.5	0.422
3	12	23	51	18.6	0.6	0.084	19.6	1.1	0.000
3	12	23	52	77.2	-10.4	0.108	74.0	-4.2	0.646
3	12	23	54	95.2	-2.1	0.179	106.8	12.2	0.180
3	12	23	55	97.9	-0.8	0.103	98.5	0.6	0.335
3	12	23	56	20.5	-0.6	0.090	23.1	12.8	0.161
3	12	24	51	20.5	1.1	0.001	21.3	0.8	0.021
3	12	24	52	70.0	-3.1	0.660	65.2	-6.9	0.537
3	12	24	54	91.7	-5.8	0.008	82.9	-9.6	0.092
3	12	24	55	89.4	0.7	0.633	90.7	1.4	0.487
3	12	24	56	9.8	-0.6	0.042	9.0	-8.3	0.174
3	20	20	51	-2.0	0.4	0.425	-0.9	1.2	0.009
3	20	20	52	90.6	3.6	0.580	94.3	4.1	0.564
3	20	20	54	93.9	-1.1	0.516	84.6	-9.9	0.205
3	20	20	55	98.5	-0.3	0.464	97.8	-0.7	0.533
3	20	20	56	8.3	0.1	0.624	7.5	-10.1	0.204
3	20	21	51	5.9	0.7	0.062	-1.4	1.2	0.010
3	20	21	52	80.4	6.9	0.368	84.8	5.6	0.523
3	20	21	54	88.3	-3.0	0.218	38.3	-56.6	0.122
3	20	21	55	90.6	-1.3	0.598	89.0	-1.8	0.684
3	20	21	56	23.9	-1.1	0.174	10.8	-1.1	0.174
3	20	22	51	14.9	0.6	0.064	15.8	0.8	0.014
3	20	22	52	74.6	-7.3	0.418	71.0	-4.8	0.664
3	20	22	54	89.5	-2.9	0.266	52.0	-41.9	0.000
3	20	22	55	88.4	-0.4	0.881	88.4	0.0	0.996
3	20	22	56	21.5	-0.7	0.474	19.0	-12.0	0.261
3	20	23	51	18.0	0.9	0.000	19.1	1.1	0.001
3	20	23	52	89.5	5.8	0.536	100.8	12.7	0.185
3	20	23	54	98.2	-0.6	0.273	120.2	22.3	0.065
3	20	23	55	96.8	-1.0	0.180	96.6	-0.2	0.682
3	20	23	56	20.9	-0.3	0.103	25.6	22.3	0.064
3	20	24	51	19.9	1.1	0.000	20.6	0.8	0.050
3	20	24	52	96.1	12.2	0.368	90.8	-5.5	0.695
3	20	24	54	95.2	-3.3	0.002	97.0	1.9	0.785
3	20	24	55	83.2	-2.8	0.370	84.6	1.7	0.634
3	20	24	56	9.5	-0.7	0.053	9.8	3.7	0.639
3	1	20	51	-4.1	0.4	0.402	-2.6	1.5	0.005
3	1	20	52	123.7	3.8	0.607	139.3	12.6	0.043
3	1	20	54	87.5	-2.9	0.366	95.6	9.3	0.370
3	1	20	55	98.0	-0.9	0.108	95.0	-3.1	0.065
3	1	20	56	7.7	0.2	0.493	8.2	6.6	0.529
3	1	21	51	4.4	0.7	0.087	-1.4	1.2	0.010
3	1	21	52	79.8	-1.8	0.784	86.1	7.8	0.417
3	1	21	54	94.6	-0.2	0.856	55.5	-41.3	0.041
3	1	21	55	95.7	-0.7	0.583	89.4	-6.7	0.150
3	1	21	56	27.2	-0.3	0.606	15.8	-0.3	0.606
3	1	22	51	14.6	0.0	0.984	15.1	0.5	0.132
3	1	22	52	55.2	5.8	0.229	59.6	8.1	0.471
3	1	22	54	90.8	-1.5	0.351	90.9	0.1	0.989
3	1	22	55	85.3	4.2	0.070	87.6	2.6	0.189
3	1	22	56	20.9	0.8	0.362	21.1	0.5	0.963
3	1	23	51	17.8	0.5	0.219	18.9	1.1	0.001
3	1	23	52	76.2	-15.0	0.034	76.6	0.6	0.942
3	1	23	54	95.9	-0.6	0.636	135.0	40.9	0.008
3	1	23	55	97.1	-2.2	0.014	96.4	-0.7	0.253
3	1	23	56	20.5	-0.6	0.074	28.6	39.9	0.009
3	1	24	51	19.7	1.1	0.001	20.3	0.6	0.088
3	1	24	52	80.2	-2.6	0.723	76.9	-4.2	0.645
3	1	24	54	94.2	-4.5	0.053	101.2	7.4	0.251
3	1	24	55	87.2	0.6	0.692	88.2	1.2	0.622
3	1	24	56	9.9	-0.4	0.168	10.6	8.0	0.268
2	26	8	51	-1.2	0.5	0.289	0.1	1.3	0.001
2	26	8	52	159.2	10.7	0.104	156.6	-1.7	0.124
2	26	8	54	91.1	1.6	0.551	54.3	-40.4	0.001
2	26	8	55	98.8	0.1	0.857	97.2	-1.7	0.124
2	26	8	56	13.5	0.2	0.546	8.0	-41.1	0.001
2	26	9	51	12.0	0.4	0.099	-1.4	1.2	0.010
2	26	9	52	96.8	-1.4	0.728	96.5	-0.4	0.665
2	26	9	54	92.8	-0.8	0.601	69.0	-25.7	0.004
2	26	9	55	99.3	-0.6	0.017	98.9	-0.4	0.665
2	26	9	56	24.0	-0.3	0.403	17.7	-0.3	0.403
2	26	10	51	19.6	0.8	0.002	20.5	0.9	0.000
2	26	10	52	146.8	-2.7	0.682	147.0	0.1	0.911
2	26	10	54	86.5	-8.1	0.006	73.2	-15.4	0.099
2	26	10	55	97.9	-0.1	0.863	98.0	0.1	0.911
2	26	10	56	32.2	-3.1	0.007	27.4	-14.9	0.114
2	26	11	51	19.9	0.9	0.001	21.2	1.2	0.003
2	26	11	52	56.0	0.9	0.819	55.9	-0.2	0.856
2	26	11	54	82.4	-10.9	0.002	75.3	-8.7	0.257
2	26	11	55	97.8	-1.1	0.052	97.7	-0.2	0.856
2	26	11	56	11.3	-1.6	0.001	10.4	-8.4	0.290
2	26	12	51	14.7	0.2	0.454	16.0	1.4	0.000
2	26	12	52	54.9	7.0	0.205	53.0	-3.6	0.156
2	26	12	54	73.0	3.9	0.338	171.7	135.2	0.000
2	26	12	55	85.2	-2.9	0.206	82.1	-3.6	0.156
2	26	12	56	4.3	-0.4	0.104	9.8	129.6	0.001
2	25	8	51	2.2	0.4	0.146	3.3	1.1	0.000
2	25	8	52	177.2	10.9	0.259	196.9	11.1	0.092
2	25	8	54	64.0	-5.9	0.156	38.1	-40.4	0.001
2	25	8	55	98.3	-0.2	0.618	96.7	-1.6	0.128
2	25	8	56	9.4	-0.9	0.149	1.5	-84.1	0.011
2	25	9	51	12.2	0.3	0.135	-1.4	1.2	0.010
2	25	9	52	68.1	-5.9	0.219	66.4	-2.5	0.764
2	25	9	54	92.0	-1.2	0.455	68.4	-25.7	0.004
2	25	9	55	95.8	-1.9	0.039	95.6	-0.3	0.812
2	25	9	56	22.9	-0.8	0.138	14.7	-0.8	0.138
2	25	10	51	21.1	0.8	0.001	22.1	1.0	0.000
2	25	10	52	90.0	-5.4	0.479	99.6	10.7	0.327
2	25	10	54	67.3	-12.4	0.002	57.0	-15.4	0.099
2	25	10	55	88.3	-1.0	0.621	91.4	3.6	0.252
2	25	10	56	22.7	-4.5	0.003	11.4	-49.7	0.000
2	25	11	51	22.3	1.1	0.000	23.5	1.3	0.002
2	25	11	52	46.2	0.1	0.993	40.7	-11.7	0.615
2	25	11	54	50.5	-14.8	0.001	46.1	-8.7	0.257
2	25	11	55	90.6	-3.8	0.052	87.2	-3.7	0.390
2	25	11	56	6.5	-2.1	0.000	3.5	-45.7	0.011
2	25	12	51	17.3	0.5	0.117	18.8	1.5	0.000
2	25	12	52	42.1	4.6	0.467	50.3	19.5	0.285
2	25	12	54	35.8	2.0	0.476	84.2	135.2	0.000
2	25	12	55	89.8	-1.2	0.646	87.4	-2.7	0.229
2	25	12	56	2.2	-0.4	0.095	2.3	5.6	0.518
2	14	8	51	-1.7	0.4	0.428	-0.5	1.2	0.003
2	14	8	52	129.4	6.7	0.103	137.9	6.5	0.354
2	14	8	54	89.0	3.0	0.378	74.4	-16.4	0.082
2	14	8	55	96.6	0.6	0.408	95.4	-1.2	0.490
2	14	8	56	12.9	0.5	0.317	10.0	-22.4	0.042
2	14	9	51	11.8	0.4	0.071	-1.4	1.2	0.010
2	14	9	52	103.2	-8.1	0.253	102.5	-0.7	0.925
2	14	9	54	93.2	-1.1	0.455	116.9	25.5	0.008
2	14	9	55	97.7	-0.7	0.248	96.7	-1.0	0.561
2	14	9	56	23.7	-0.5	0.295	18.9	-0.5	0.295
2	14	10	51	18.7	0.9	0.000	19.6	0.9	0.001
2	14	10	52	179.8	-8.5	0.467	184.8	2.8	0.723
2	14	10	54	93.0	-5.4	0.011	190.3	104.7	0.017
2	14	10	55	97.3	0.5	0.484	97.8	0.5	0.586
2	14	10	56	34.4	-1.8	0.030	42.1	22.4	0.061
2	14	11	51	18.9	0.9	0.003	20.1	1.2	0.002
2	14	11	52	66.3	4.4	0.620	63.1	-4.8	0.686
2	14	11	54	91.0	-6.1	0.048	153.5	68.7	0.001
2	14	11	55	94.2	-0.8	0.453	94.3	0.1	0.946
2	14	11	56	12.0	-0.9	0.042	14.4	20.0	0.027
2	14	12	51	13.8	0.1	0.832	15.2	1.4	0.001
2	14	12	52	58.6	5.2	0.546	60.2	2.7	0.843
2	14	12	54	83.6	1.3	0.757	371.7	344.5	0.029
2	14	12	55	82.7	-2.4	0.520	82.5	-0.2	0.975
2	14	12	56	4.8	-0.2	0.430	13.7	189.1	0.023
2	3	8	51	-1.3	0.3	0.496	-0.1	1.2	0.007
2	3	8	52	145.6	14.4	0.034	160.1	10.0	0.074
2	3	8	54	88.8	1.5	0.619	69.1	-22.2	0.062
2	3	8	55	97.7	1.0	0.068	95.4	-2.3	0.037
2	3	8	56	13.0	0.4	0.450	9.7	-25.2	0.038
2	3	9	51	11.3	0.3	0.149	-1.4	1.2	0.010
2	3	9	52	103.9	8.8	0.074	107.7	3.6	0.599
2	3	9	54	95.8	0.3	0.798	83.8	-12.5	0.115
2	3	9	55	98.8	-0.3	0.525	97.7	-1.2	0.610
2	3	9	56	24.6	0.0	0.994	21.5	0.0	0.994
2	3	10	51	18.0	0.8	0.001	18.7	0.7	0.004
2	3	10	52	172.2	11.1	0.336	202.2	17.4	0.022
2	3	10	54	96.3	-0.9	0.460	135.4	40.5	0.013
2	3	10	55	96.9	0.1	0.937	93.4	-3.6	0.004
2	3	10	56	35.5	-0.3	0.601	52.7	48.5	0.009
2	3	11	51	18.1	0.6	0.019	19.2	1.1	0.001
2	3	11	52	63.0	18.0	0.024	59.8	-5.0	0.568
2	3	11	54	96.0	-0.8	0.617	128.2	33.6	0.005
2	3	11	55	95.4	-0.7	0.705	96.5	1.1	0.368
2	3	11	56	12.8	-0.2	0.527	17.8	38.4	0.003
2	3	12	51	13.1	0.1	0.843	14.1	1.0	0.002
2	3	12	52	60.3	1.6	0.823	76.5	26.7	0.038
2	3	12	54	89.5	-2.1	0.510	242.8	171.3	0.023
2	3	12	55	82.5	-1.2	0.718	74.3	-10.0	0.046
2	3	12	56	5.1	0.0	0.824	10.8	110.4	0.097
2	17	8	51	-1.3	0.5	0.327	0.3	1.5	0.000
2	17	8	52	149.8	13.1	0.120	172.6	15.2	0.034
2	17	8	54	90.1	2.7	0.365	69.4	-23.0	0.037
2	17	8	55	97.7	0.2	0.754	96.6	-1.1	0.208
2	17	8	56	13.2	0.4	0.343	7.4	-43.8	0.001
2	17	9	51	11.3	0.3	0.253	-1.4	1.2	0.010
2	17	9	52	84.6	1.5	0.794	78.2	-7.6	0.369
2	17	9	54	84.1	-1.2	0.683	57.3	-31.8	0.019
2	17	9	55	97.7	-1.0	0.088	97.6	-0.1	0.888
2	17	9	56	21.4	-0.5	0.516	13.3	-0.5	0.516
2	17	10	51	18.0	0.7	0.028	19.0	1.0	0.001
2	17	10	52	119.9	-0.2	0.983	128.2	6.9	0.487
2	17	10	54	71.3	-9.9	0.037	39.5	-44.6	0.006
2	17	10	55	94.6	0.2	0.816	94.8	0.2	0.912
2	17	10	56	25.7	-3.5	0.055	13.7	-46.6	0.003
2	17	11	51	18.1	1.0	0.005	19.3	1.2	0.022
2	17	11	52	42.7	0.3	0.961	40.0	-6.4	0.719
2	17	11	54	67.0	-13.0	0.007	55.2	-17.7	0.255
2	17	11	55	91.7	-1.0	0.657	90.7	-1.0	0.730
2	17	11	56	8.7	-1.8	0.011	6.7	-22.9	0.112
2	17	12	51	13.1	0.3	0.358	14.6	1.5	0.001
2	17	12	52	42.6	10.1	0.153	45.6	7.0	0.644
2	17	12	54	61.1	5.1	0.210	117.6	92.5	0.002
2	17	12	55	88.8	-3.6	0.183	88.3	-0.6	0.787
2	17	12	56	3.7	-0.5	0.098	6.8	82.1	0.001
2	18	8	51	-2.4	0.5	0.272	-0.7	1.7	0.000
2	18	8	52	179.1	15.8	0.144	203.1	13.5	0.077
2	18	8	54	90.3	2.6	0.352	56.0	-38.0	0.009
2	18	8	55	97.9	-1.0	0.086	97.3	-0.6	0.644
2	18	8	56	13.2	0.2	0.556	10.2	-23.1	0.037
2	18	9	51	12.4	0.2	0.316	-1.4	1.2	0.010
2	18	9	52	88.3	0.2	0.972	88.8	0.6	0.951
2	18	9	54	88.5	-0.5	0.829	69.6	-21.3	0.010
2	18	9	55	97.6	-1.1	0.103	97.1	-0.5	0.588
2	18	9	56	22.5	-0.4	0.583	15.3	-0.4	0.583
2	18	10	51	20.8	0.7	0.028	21.8	1.0	0.003
2	18	10	52	121.3	-6.3	0.564	128.7	6.1	0.586
2	18	10	54	71.0	-10.5	0.033	98.3	38.5	0.014
2	18	10	55	92.9	-0.6	0.703	92.4	-0.5	0.825
2	18	10	56	25.4	-3.8	0.056	14.3	-43.8	0.009
2	18	11	51	21.2	1.1	0.002	22.3	1.2	0.044
2	18	11	52	38.1	-2.1	0.657	46.0	21.0	0.367
2	18	11	54	66.4	-14.8	0.003	80.0	20.5	0.026
2	18	11	55	91.7	-1.9	0.333	91.2	-0.5	0.876
2	18	11	56	8.7	-2.0	0.005	7.4	-14.8	0.366
2	18	12	51	15.4	0.5	0.145	16.9	1.5	0.003
2	18	12	52	44.2	6.5	0.328	48.5	9.6	0.608
2	18	12	54	61.9	7.9	0.079	130.7	111.0	0.048
2	18	12	55	88.5	-2.3	0.375	87.6	-1.0	0.744
2	18	12	56	3.8	-0.6	0.038	7.1	88.4	0.004
2	5	8	51	-1.9	0.5	0.353	-0.6	1.3	0.004
2	5	8	52	144.7	7.0	0.283	158.6	9.6	0.124
2	5	8	54	89.1	3.2	0.367	75.8	-14.8	0.208
2	5	8	55	98.0	0.4	0.437	95.9	-2.1	0.195
2	5	8	56	13.1	0.5	0.343	11.2	-14.4	0.204
2	5	9	51	11.4	0.3	0.178	-1.4	1.2	0.010
2	5	9	52	101.1	4.8	0.458	95.1	-6.0	0.405
2	5	9	54	95.0	0.3	0.796	75.1	-21.0	0.042
2	5	9	55	98.3	-0.2	0.660	98.5	0.2	0.941
2	5	9	56	24.3	0.0	0.973	21.1	0.0	0.973
2	5	10	51	18.2	0.8	0.001	18.9	0.8	0.003
2	5	10	52	180.8	-19.2	0.148	189.7	5.0	0.544
2	5	10	54	95.2	-2.4	0.167	98.4	3.4	0.731
2	5	10	55	96.7	0.5	0.482	94.9	-1.8	0.194
2	5	10	56	35.0	-0.7	0.283	47.0	34.4	0.017
2	5	11	51	18.1	0.7	0.007	19.3	1.1	0.001
2	5	11	52	64.0	3.0	0.670	56.3	-11.9	0.293
2	5	11	54	94.9	-2.6	0.218	109.4	15.3	0.055
2	5	11	55	95.9	0.3	0.751	97.0	1.2	0.674
2	5	11	56	12.7	-0.3	0.314	16.7	31.2	0.011
2	5	12	51	13.0	0.2	0.562	14.2	1.2	0.001
2	5	12	52	58.9	-0.1	0.983	69.5	18.1	0.094
2	5	12	54	90.2	-0.2	0.957	265.3	194.1	0.008
2	5	12	55	83.4	-0.5	0.836	77.5	-7.0	0.116
2	5	12	56	5.2	-0.1	0.623	14.8	182.4	0.043
2	19	8	51	0.3	0.4	0.257	1.2	1.0	0.005
2	19	8	52	257.7	10.9	0.452	286.5	11.2	0.081
2	19	8	54	85.2	-2.5	0.471	58.0	-31.9	0.011
2	19	8	55	91.6	-1.0	0.639	84.7	-7.6	0.207
2	19	8	56	11.8	-0.5	0.433	7.0	-40.2	0.013
2	19	9	51	13.1	0.4	0.056	-1.4	1.2	0.010
2	19	9	52	139.5	-0.5	0.960	144.0	3.2	0.600
2	19	9	54	80.8	-5.8	0.047	57.6	-28.8	0.005
2	19	9	55	93.6	-1.0	0.609	91.0	-2.8	0.443
2	19	9	56	19.7	-1.8	0.038	15.1	-1.8	0.038
2	19	10	51	19.4	0.8	0.000	20.3	0.9	0.003
2	19	10	52	177.9	7.1	0.612	188.1	5.8	0.475
2	19	10	54	88.8	-6.6	0.002	92.4	4.1	0.724
2	19	10	55	96.1	-1.1	0.371	95.5	-0.6	0.642
2	19	10	56	32.4	-2.8	0.002	44.6	37.5	0.019
2	19	11	51	19.8	0.7	0.005	21.1	1.3	0.001
2	19	11	52	78.7	9.4	0.274	71.6	-9.0	0.351
2	19	11	54	84.3	-7.3	0.028	93.1	10.5	0.216
2	19	11	55	94.9	-3.3	0.121	94.5	-0.4	0.759
2	19	11	56	11.2	-1.4	0.006	13.4	19.6	0.038
